,X,y
3419,как честный человек говорю что выпил отвечал ноздрев ты можешь себе говорить все что хочешь а я тебе говорю что и десяти не выпьешь ну хочешь об заклад что выпью,1
3420,к чему же об заклад ну поставь ружье которое купил в городе не хочу,1
3421,ну да поставь попробуй и пробовать не хочу да был бы ты без ружья как без шапки,1
3422,эх брат чичиков то есть как я жалел что тебя не было я знаю что ты бы не расстался с поручиком кувшинниковым уж как бы вы с ним хорошо сошлись это не то что прокурор и все губернские скряги в нашем городе которые так и трясутся за каждую копейку,1
3423,этот братец и в гальбик и в банчишку и во все что хочешь эх чичиков ну что бы тебе стоило приехать право свинтус ты за это скотовод эдакой,1
3424,поцелуй меня душа смерть люблю тебя мижуев смотри вот судьба свела ну что он мне или я ему он приехал бог знает откуда я тоже здесь а сколько было брат карет и все это en gros,1
3425,в большом количестве франц в фортунку фортунка рулетка крутнул выиграл две банки помады фарфоровую чашку и гитару потом опять поставил один раз и прокрутил канальство еще сверх шесть целковых,1
3426,а какой если б ты знал волокита кувшинников мы с ним были на всех почти балах одна была такая разодетая рюши на ней и трюши и черт знает чего не я думаю себе только черт возьми а кувшинников то есть это такая бестия подсел к ней и на французском языке подпускает ей такие поверишь ли простых баб не пропустил,1
3427,это он называет попользоваться насчет клубнички рыб и балыков навезли чудных я таки привез с собою один хорошо что догадался купить когда были еще деньги,1
3428,ты куда теперь едешь а а к человечку к одному сказал чичиков ну что человечек брось его,1
3429,поедем во мне нет нельзя есть дело ну вот уж и дело,1
3430,уж и выдумал ах ты оподелок иванович право дело да еще и нужное,1
3431,пари держу врешь ну скажи только к кому едешь ну к собакевичу,1
3432,здесь ноздрей захохотал тем звонким смехом каким заливается только свежий здоровый человек у которого все до последнего выказываются белые как сахар зубы дрожат и прыгают щеки а сосед за двумя дверями в третьей комнате вскидывается со сна вытаращив очи и произнося эк его разобрало что ж тут смешного сказал чичиков отчасти недовольный таким смехом но ноздрев продолжал хохотать во все горло приговаривая ой пощади право тресну со смеху,1
3433,ничего нет смешного я дал ему слово сказал чичиков да ведь ты жизни не будешь рад когда приедешь к нему это просто жидомор ведь я знаю твой характер ты жестоко опешишься если думаешь найти там банчишку и добрую бутылку какогонибудь бонбона,1
3434,послушай братец ну к черту собакевича поедем во мне каким балыком попотчую пономарев бестия так раскланивался говорит для вас только всю ярмарку говорит обыщите не найдете такого,1
3435,плут однако ж ужасный я ему в глаза это говорил вы говорю с нашим откупщиком первые мошенники смеется бестия поглаживая бороду мы с кувшинниковым каждый день завтракали в его лавке,1
3436,ах брат вот позабыл тебе сказать знаю что ты теперь не отстанешь но за десять тысяч не отдам наперед говорю эй порфирий закричал он подошедши к окну на своего человека который держал в одной руке ножик а в другой корку хлеба с куском балыка который посчастливилось ему мимоходом отрезать вынимая чтото из брички,1
3437,эй порфирий кричал ноздрев принесика щенка каков щенок продолжал он обращаясь к чичикову,1
3438,краденый ни за самого себя не отдавал хозяин я ему сулил каурую кобылу которую помнишь выменял у чичиков впрочем отроду не видел ни каурой кобылы ни хвостырева барин,1
3439,ничего не хотите закусить сказала в это время подходя к нему старуха ничего,1
3440,эх брат как покутили впрочем давай рюмку водки какая у тебя есть анисовая отвечала старуха,1
3441,ну давай анисовой сказал ноздрей давай уж и мне рюмку сказал белокурый,1
3442,в театре одна актриса так каналья пела как канарейка кувшинников который сидел возле меня вот говорит брат попользоваться бы насчет клубнички одних балаганов я думаю было пятьдесят фенарди четыре часа вертелся мельницею,1
3443,здесь он принял рюмку из рук старухи которая ему за то низко поклонилась а давай его сюда закричал он увидевши порфирия вошедшего с щенком,1
3444,порфирий был одет так же как и барин в какомто архалуке стеганном на вате но несколько позамасленней давай его клади сюда на пол порфирий положил щенка на пол который растянувшись на все четыре лапы нюхал землю,1
3445,вот щенок сказал ноздрев взявши его за приподнявши рукою щенок испустил довольно жалобный вой,1
3446,ты однако ж не сделал того что я тебе говорил сказал ноздрев обратившись к порфирию и рассматривая брюхо щенка и не подумал вычесать его нет я его вычесывал а отчего же блохи,1
3447,не могу знать статься может какнибудь из брички поналезли врешь врешь и не воображал чесать я думаю дурак еще своих напустил,1
3448,вот посмотрика чичиков посмотри какие уши нака пощупай рукою да зачем я и так вижу доброй породы отвечал чичиков,1
3449,нет возьмика нарочно пощупай уши чичиков в угодность ему пощупал уши примолвивши да хорошая будет собака а нос чувствуешь какой холодный,1
3450,возьмина рукою не желая обидеть его чичиков взял и за нос сказавши хорошее чутье настоящий мордаш продолжал ноздрев а признаюсь давно острил зубы на мордаша,1
3451,на порфирий отнеси его порфирий взявши щенка под брюхо унес его в бричку послушай чичиков ты должен непременно теперь ехать ко мне пять верст всего духом домчимся а там пожалуй можешь и к собакевичу,1
3452,а что ж подумал про себя чичиков заеду я в самом деле к ноздреву чем же он хуже других такой же человек да еще и проигрался горазд он как видно на все стало быть у него даром можно коечто выпросить,1
3453,изволь едем сказал он но чур не задержать мне время дорого ну душа вот это так вот это хорошо постой же я тебя поцелую за это,1
3454,здесь ноздрев и чичиков поцеловались и славно втроем и покатим нет ты уж пожалуйста менято отпусти говорил белокурый мне нужно домой,1
3455,пустяки пустяки брат не пущу право жена будет сердиться теперь же ты можешь пересесть вот в ихнюю бричку ни ни ни,1
3456,и не думай белокурый был один из тех людей в характере которых на первый взгляд есть какоето упорство еще не успеешь открыть рта как они уже готовы спорить и кажется никогда не согласятся на то что явно противуположно их образу мыслей что никогда не назовут глупого умным и что в особенности не согласятся плясать по чужой дудке а кончится всегда тем что в характере их окажется мягкость что они согласятся именно на то что отвергали глупое назовут умным и пойдут потом поплясывать как нельзя лучше под чужую дудку словом начнут гладью а кончат гадью,1
3457,вздор сказал ноздрев в ответ на каковто ставление белокурого надел ему на голову картуз и белокурый отправился вслед за ними за водочку барин не сказала старуха,1
3458,а хорошо хорошо матушка послушай зятек заплати пожалуйста,1
3459,у меня нет ни копейки в кармане сколько тебе сказал зятек,1
3460,да что батюшка двугривенник всего сказала старуха врешь врешь дай ей полтину двугривенник серебром восемьдесят копеек ассигнациями,1
3461,полтина пятьдесят копеек ассигнациями предовольно с нее маловато барин сказала старуха однако ж взяла деньги с благодарностию и еще побежала впопыхах отворять им дверь,1
3462,она была не в убытке потому что запросила вчетверо против того что стоила водка приезжие уселись бричка чичикова ехала рядом с бричкой в которой сидели ноздрев и его зять и потому они все трое могли свободно между собою разговаривать в продолжение дороги,1
3463,за ними следовала беспрестанно отставая небольшая колясчонка ноздрева на тощих обывательских лошадях в ней сидел порфирий с щенком так как разговор который путешественники вели между собою был не очень интересен для читателя то сделаем лучше если скажем чтонибудь о самом ноздреве которому может быть доведется сыграть не вовсе последнюю роль в нашей поэме,1
3464,лицо ноздрева верно уже скольконибудь знакомо читателю таких людей приходилось всякому встречать немало они называются разбитными малыми слывут еще в детстве и в школе за хороших товарищей и при всем том бывают весьма больно поколачиваемы,1
3465,в их лицах всегда видно чтото открытое прямое удалое они скоро знакомятся и не успеешь оглянуться как уже говорят тебе ты дружбу заведут кажется навек но всегда почти так случается что подружившийся подерется с ними того же вечера на дружеской пирушке,1
3466,они всегда говоруны кутилы лихачи народ видный ноздрев в тридцать пять лет был таков же совершенно каким был в осьмнадцать и двадцать охотник погулять женитьба его ничуть не переменила тем более что жена скоро отправилась на тот свет оставивши двух ребятишек которые решительно ему были не нужны,1
3467,за детьми однако ж присматривала смазливая нянька дома он больше дня никак не мог усидеть чуткий нос его слышал за несколько десятков верст где была ярмарка со всякими съездами и балами он уж в одно мгновенье ока был там спорил и заводил сумятицу за зеленым столом ибо имел подобно всем таковым страстишку к картишкам,1
3468,в картишки как мы уже видели из первой главы играл он не совсем безгрешно и чисто зная много разных передержек и других тонкостей и потому игра весьма часто оканчивалась другою игрою или поколачивали его сапогами или же задавали передержку его густым и очень хорошим бакенбардам так что возвращался домой он иногда с одной только бакенбардой и то довольно жидкой но здоровые и полные щеки его так хорошо были сотворены и вмещали в себе столько растительной силы что бакенбарды скоро вырастали вновь еще даже лучше прежних и что всего страннее что может только на одной руси случиться он чрез несколько времени уже встречался опять с теми приятелями которые его тузили и встречался как ни в чем не бывало и он как говорится ничего и они ничего,1
3469,ноздрев был в некотором отношении исторический человек ни на одном собрании где он был не обходилось без истории какаянибудь история непременно происходила или выведут его под руки из зала жандармы или принуждены бывают вытолкать свои же приятели,1
3470,если же этого не случится то всетаки чтонибудь да будет такое чего с другим никак не будет или нарежется в буфете таким образом что только смеется или проврется самым жестоким образом так что наконец самому сделается совестно и наврет совершенно без всякой нужды вдруг расскажет что у него была лошадь какойнибудь голубой или розовой шерсти и тому подобную чепуху так что слушающие наконец все отходят произнесши ну брат ты кажется уже начал пули лить есть люди имеющие страстишку нагадить ближнему иногда вовсе без всякой причины,1
3471,иной например даже человек в чинах с благородною наружностию со звездой на груди будет вам жать руку разговорится с вами о предметах глубоких вызывающих на размышления а потом смотришь тут же пред вашими глазами и нагадит вам и нагадит так как простой коллежский регистратор а вовсе не так как человек во звездой на груди разговаривающий о предметах вызывающих на размышление так что стоишь только да дивишься пожимая плечами да и ничего более такую же странную страсть имел и ноздрев,1
3472,чем кто ближе с ним сходился тому он скорее всех насаливал распускал небылицу глупее которой трудно выдумать расстроивал свадьбу торговую сделку и вовсе не почитал себя вашим неприятелем напротив если случай приводил его опять встретиться с вами он обходился вновь подружески и даже говорил ведь ты такой подлец никогда ко мне не заедешь ноздрев во многих отношениях был многосторонний человек то есть человек на все руки в ту же минуту он предлагал вам ехать куда угодно хоть на край света войти в какое хотите предприятие менять все что ни есть на все что хотите,1
3473,ружье собака лошадь все было предметом мены но вовсе не с тем чтобы выиграть это происходило просто от какойто неугомонной юркости и бойкости характера если ему на ярмарке посчастливилось напасть на простака и обыграть его он накупал кучу всего что прежде попадалось ему на глаза в лавках хомутов курительных свечек платков для няньки жеребца изюму серебряный рукомойник голландского холста крупичатой муки табаку пистолетов селедок картин точильный инструмент горшков сапогов фаянсовую посуду насколько хватало денег впрочем редко случалось чтобы это было довезено домой почти в тот же день спускалось оно все другому счастливейшему игроку иногда даже прибавлялась собственная трубка с кисетом и мундштуком а в другой раз и вся четверня со всем с коляской и кучером так что сам хозяин отправлялся в коротеньком сюртучке или архалуке искать какогонибудь приятеля чтобы попользоваться его экипажем,1
3474,вот какой был ноздрев может быть назовут его характером избитым станут говорить что теперь нет уже ноздрева увы,1
3475,несправедливы будут те которые станут говорить так ноздрев долго еще не выведется из мира он везде между нами и может быть только ходит в другом кафтане но легкомысленно непроницательны люди и человек в другом кафтане кажется им другим человеком,1
3476,между тем три экипажа подкатили уже к крыльцу дома ноздрева в доме не было никакого приготовления к их принятию посередине столовой стояли деревянные козлы и два мужика стоя на них белили стены затягивая какуюто бесконечную песню пол весь был обрызган белилами,1
3477,ноздрев приказал тот же час мужиков и козлы вон и выбежал в другую комнату отдавать повеления гости слышали как он заказывал повару обед сообразив это чичиков начинавший уже несколько чувствовать аппетит увидел что раньше пяти часов они не сядут за стол ноздрев возвратившись повел гостей осматривать все что ни было у него на деревне и в два часа с небольшим показал решительно все так что ничего уж больше не осталось показывать,1
3478,прежде всего пошли они обсматривать конюшню где видели двух кобыл одну серую в яблоках другую каурую потом гнедого жеребца на вид и неказистого но за которого ноздрев божился что заплатил десять тысяч десять тысяч ты за него не дал заметил зять он и одной не стоит,1
3479,ейбогу дал десять тысяч сказал ноздрев ты себе можешь божиться сколько хочешь отвечал зять ну хочешь побьемся об заклад,1
3480,сказал ноздрев об заклад зять не захотел биться потом ноздрев показал пустые стойла где были прежде тоже хорошие лошади,1
3481,в этой же конюшне видели козла которого по старому поверью почитали необходимым держать при лошадях который как казалось был с ними в ладу гулял под их брюхами как у себя дома потом ноздрев повел их глядеть волчонка бывшего на привязи вот волчонок,1
3482,сказал он я его нарочно кормлю сырым мясом мне хочется чтобы он был совершенным зверем пошли смотреть пруд в котором по словам ноздрева водилась рыба такой величины что два человека с трудом вытаскивали штуку в чем однако ж родственник не преминул усомниться,1
3483,я тебе чичиков сказал ноздрев покажу отличнейшую пару собак крепость черных мясом просто наводит изумление щиток игла и повел их к выстроенному очень красиво маленькому домику окруженному большим загороженным со всех сторон двором вошедши на двор увидели там всяких собак и густопсовых и чистопсовых всех возможных цветов и мастей муругих черных с подпалинами полвопегих муругопегих краснопегих черноухих тут были все клички все повелительные наклонения стреляй обругай порхай пожар скосырь черкай допекай припекай северга касатка награда попечительница ноздрев был среди их совершенно как отец среди семейства все они тут же пустивши вверх хвосты зовомые у собачеев прави лами полетели прямо навстречу гостям и стали с ними здороваться,1
3484,штук десять из них положили свои лапы ноздреву на плеча обругай оказал такую же дружбу чичикову и поднявшись на задние ноги лизнул его языком в самые губы так что чичиков тут же выплюнул осмотрели собак наводивших изумление крепостью черных мясов хорошие были собаки,1
3485,потом пошли осматривать крымскую суку которая была уже слепая и по словам ноздрева должна была скоро издохнуть но года два тому назад была очень хорошая сука осмотрели и суку сука точно была слепая потом пошли осматривать водяную мельницу где недоставало порхлицы в которую утверждается верхний камень быстро вращающийся на веретене порхающий по чудному выражению русского мужика а вот тут скоро будет и кузница,1
3486,сказал ноздрев немного прошедши они увидели точно кузницу осмотрели и кузницу вот на этом поле сказал ноздрев указывая пальцем на поле русаков такая гибель что земли не видно я сам своими руками поймал одного за задние ноги,1
3487,ну русака ты не поймаешь рукою заметил зять а вот же поймал нарочно поймал,1
3488,отвечал ноздрев теперь я поведу тебя посмотреть продолжал он обращаясь к чичикову границу где оканчивается моя земля ноздрев повел своих гостей полем которое во многих местах состояло из кочек гости должны были пробираться между перелогами и взбороненными нивами,1
3489,чичиков начинал чувствовать усталость во многих местах ноги их выдавливали под собою воду до такой степени место было низко сначала они было береглись и переступали осторожно но потом увидя что это ни к чему не служит брели прямо не разбирая где бо льшая а где меньшая грязь,1
3490,прошедши порядочное расстояние увидели точно границу состоявшую из деревянного столбика и узенького рва вот граница сказал ноздрев,1
3491,все что ни видишь по эту сторону все это мое и даже по ту сторону весь этот лес которым вон синеет и все что за лесом все мое да когда же этот лес сделался твоим спросил зять,1
3492,разве ты недавно купил его ведь он не был твой да я купил его недавно отвечал ноздрев,1
3493,когда же ты успел его так скоро купить как же я еще третьего дня купил и дорого черт возьми дал да ведь ты был в то время на ярмарке,1
3494,эх ты софрон разве нельзя быть в одно время и на ярмарке и купить землю ну я был на ярмарке а приказчик мой тут без меня и купил,1
3495,да ну разве приказчик сказал зять но и тут усумнился и покачал головою гости воротились тою же гадкою дорогою к дому,1
3496,ноздрев повел их в свой кабинет в котором впрочем не было заметно следов того что бывает в кабинетах то есть книг или бумаги висели только сабли и два ружья одно в триста а другое в восемьсот рублей зять осмотревши покачал только головою потом были показаны турецкие кинжалы на одном из которых по ошибке было вырезано мастер савелий сибиряков,1
3497,вслед за тем показалась гостям шарманка ноздрев тут же провертел пред ними коечто шарманка играла не без приятности но в средине ее кажется чтото случилось ибо мазурка оканчивалась песнею мальбруг в поход поехал а мальбруг в поход поехал неожиданно завершался какимто давно знакомым вальсом,1
3498,уже ноздрев давно перестал вертеть но в шарманке была одна дудка очень бойкая никак не хотевшая угомониться и долго еще потому свистела она одна потом показались трубки деревянные глиняные пенковые обкуренные и необкуренные обтянутые замшею и необтянутые чубук с янтарным мундштуком недавно выигранный кисет вышитый какоюто графинею гдето на почтовой станции влюбившеюся в него по уши у которой ручки по словам его были самой субдительной сюперфлю слово вероятно означавшее у него высочайшую точку совершенства закусивши балыком они сели за стол близ пяти часов,1
3499,обед как видно не составлял у ноздрева главного в жизни блюда не играли большой роли коечто и пригорело коечто и вовсе не сварилось видно что повар руководствовался более какимто вдохновеньем и клал первое что попадалось под руку стоял ли возле него перец он сыпал перец капуста ли попалась совал капусту пичкал молоко ветчину горох словом катайваляй было бы горячо а вкус какойнибудь верно выдет зато ноздрев налег на вина еще не подавали супа он уже налил гостям по большому стакану портвейна и по другому госотерна потому что в губернских и уездных городах не бывает простого сотерна,1
3500,потому ноздрев велел принести бутылку мадеры лучше которой не пивал сам фельдмаршал мадера точно даже горела во рту ибо купцы зная уже вкус помещиков любивших добрую мадеру заправляли ее беспощадно ромом а иной раз вливали туда и царской водки в надежде что всё вынесут русские желудки потом ноздрев велел еще принесть какуюто особенную бутылку которая по словам его была и бургоньон и шампаньон вместе,1
3501,он наливал очень усердно в оба стакана и направо и налево и зятю и чичикову чичиков заметил однако же както вскользь что самому себе он не много прибавлял это заставило его быть осторожным и как только ноздрев какнибудь заговаривался или наливал зятю он опрокидывал в ту же минуту свой стакан в тарелку в непродолжительном времени была принесена на стол рябиновка имевшая по словам ноздрева совершенный вкус сливок но в которой к изумлению слышна была сивушища во всей своей силе,1
3502,потом пили какойто бальзам носивший такое имя которое даже трудно было припомнить да и сам хозяин в другой раз назвал его уже другим именем обед давно уже кончился и вина были перепробованы но гости всё еще сидели за столом чичиков никак не хотел заговорить с ноздревым при зяте насчет главного предмета,1
3503,всетаки зять был человек посторонний а предмет требовал уединенного и дружеского разговора впрочем зять вряд ли мог быть человеком опасным потому что нагрузился кажется вдоволь и сидя на стуле ежеминутно клевался носом заметив и сам что находился не в надежном состоянии он стал наконец отпрашиваться домой но таким ленивым и вялым голосом как будто бы по русскому выражению натаскивал клещами на лошадь хомут,1
3504,и нини не пущу сказал ноздрев,1
3505,нет не обижай меня друг мой право поеду говорил зять ты меня очень обидишь пустяки пустяки мы соорудим сию минуту банчишку,1
3506,нет сооружай брат сам а я не могу жена будет в большой претензии право я должен ей рассказать о ярмарке нужно брат право нужно доставить ей удовольствие нет ты не держи меня ну ее жену к,1
3507,важное в самом деле дело станете делать вместе нет брат она такая почтенная и верная,1
3508,услуги оказывает поверишь у меня слезы на глазах нет ты не держи меня как честный человек поеду я тебя в этом уверяю по истинной совести,1
3509,пусть его едет что в нем проку сказал тихо чичиков ноздреву а и вправду,1
3510,сказал ноздрев смерть не люблю таких растепелей и прибавил вслух ну черт с тобою поезжай бабиться с женою фетюк,1
3511,фетюк слово обидное для мужчины происходит от фиты буквы почитаемой некоторыми неприличною буквою прим н в,1
3512,гоголя нет брат ты не ругай меня фетюком отвечал зять я ей жизнью обязан такая право добрая милая такие ласки до слез разбирает спросит что видел на ярмарке нужно все рассказать такая право милая,1
3513,ну поезжай ври ей чепуху вот картуз твой нет брат тебе совсем не следует о ней так отзываться этим ты можно сказать меня самого обижаешь она такая милая,1
3514,ну так и убирайся к ней скорее да брат поеду извини что не могу остаться душой рад бы был но не могу,1
3515,зять еще долго повторял свои извинения не замечая что сам уже давно сидел в бричке давно выехал за ворота и перед ним давно были одни пустые поля должно думать что жена не много слышала подробностей о ярмарке такая дрянь,1
3516,говорил ноздрев стоя перед окном и глядя на уезжавший экипаж вон как потащился конек пристяжной недурен я давно хотел подцепить его,1
3517,да ведь с ним нельзя никак сойтиться фетюк просто фетюк засим вошли они в комнату,1
3518,порфирий подал свечи и чичиков заметил в руках хозяина неизвестно откуда взявшуюся колоду карт а что брат говорил ноздрев прижавши бока колоды пальцами и несколько погнувши ее так что треснула и отскочила бумажка ну для препровождения времени держу триста рублей банку,1
3519,но чичиков прикинулся как будто и не слышал о чем речь и сказал как бы вдруг припомнив а чтоб не позабыть у меня к тебе просьба какая,1
3520,дай прежде слово что исполнишь да какая просьба ну да уж дай слово,1
3521,изволь честное слово честное слово,1
3522,вот какая просьба у тебя есть чай много умерших крестьян которые еще не вычеркнуть из ревизии ну есть а что переведи их на меня на мое имя,1
3523,а на что тебе ну да мне нужно да на что,1
3524,ну да уж уж это мое дело словом нужно ну уж верно чтонибудь затеял признайся что,1
3525,да что ж затеял из этакого пустяка и затеять ничего нельзя да зачем же они тебе,1
3526,ох какой любопытный ему всякую дрянь хотелось бы пощупать рукой да еще и понюхать да к чему ж ты не хочешь сказать,1
3527,да что же тебе за прибыль знать ну просто так пришла фантазия так вот же до тех пор пока не скажешь не сделаю,1
3528,ну вот видишь вот уж и нечестно с твоей стороны слово дал да и на попятный двор ну как ты себе хочешь а не сделаю пока не скажешь на что что бы такое сказать ему подумал чичиков в после минутного размышления объявил что мертвые души нужны ему для приобретения весу в обществе что он поместьев больших не имеет так до того времени хоть бы какиенибудь душонки,1
3529,врешь врешь сказал ноздрев не давши окончить врешь брат,1
3530,чичиков и сам заметил что придумал не очень ловко и предлог довольно слаб ну так я ж тебе скажу прямее сказал он поправившись только пожалуйста не проговорись никому я задумал жениться но нужно тебе знать что отец и мать невесты преамбициозные люди,1
3531,такая право комиссия не рад что связался хотят непременно чтоб у жениха было никак не меньше трехсот душ а так как у меня целых почти полутораста крестьян ну врешь врешь закричал опять ноздрев,1
